restaurant ID,name,street,restaurant ZIP,,Month 1,Month 2
10506,Paolo & Andrea,"Riedgasse, 20",6850,# Negative Comments,0,0
10506,Paolo & Andrea,"Riedgasse, 20",6850,# Positive Comments,0,0
10506,Paolo & Andrea,"Riedgasse, 20",6850,% Kill Rate,,
10506,Paolo & Andrea,"Riedgasse, 20",6850,Avg Time to Accept (s),,
10507,Red Tomato,"Leonfeldner Straße, 328",4040,# Commissionable Orders,0,0
10507,Red Tomato,"Leonfeldner Straße, 328",4040,Avg Basket Size €,,
10507,Red Tomato,"Leonfeldner Straße, 328",4040,# Negative Comments,0,0
10507,Red Tomato,"Leonfeldner Straße, 328",4040,# Positive Comments,0,0
10507,Red Tomato,"Leonfeldner Straße, 328",4040,% Kill Rate,,
10507,Red Tomato,"Leonfeldner Straße, 328",4040,Avg Time to Accept (s),,
10508,Holzili Food Home,"Herbststraße, 61/1a",1160,# Commissionable Orders,0,0
10508,Holzili Food Home,"Herbststraße, 61/1a",1160,Avg Basket Size €,,
10508,Holzili Food Home,"Herbststraße, 61/1a",1160,# Negative Comments,0,0
10508,Holzili Food Home,"Herbststraße, 61/1a",1160,# Positive Comments,0,0
10508,Holzili Food Home,"Herbststraße, 61/1a",1160,% Kill Rate,,
10508,Holzili Food Home,"Herbststraße, 61/1a",1160,Avg Time to Accept (s),,
10509,Burger Boutique Feldkirchen,"10.-Oktober-Straße, 32",9560,# Commissionable Orders,0,0
10509,Burger Boutique Feldkirchen,"10.-Oktober-Straße, 32",9560,Avg Basket Size €,,
10509,Burger Boutique Feldkirchen,"10.-Oktober-Straße, 32",9560,# Negative Comments,0,0
10509,Burger Boutique Feldkirchen,"10.-Oktober-Straße, 32",9560,# Positive Comments,0,0
10509,Burger Boutique Feldkirchen,"10.-Oktober-Straße, 32",9560,% Kill Rate,,
10509,Burger Boutique Feldkirchen,"10.-Oktober-Straße, 32",9560,Avg Time to Accept (s),,
10510,Obst & Gemüse-Shop,"Karmelitermarkt, stand 93/95",1020,# Commissionable Orders,0,0
10510,Obst & Gemüse-Shop,"Karmelitermarkt, stand 93/95",1020,Avg Basket Size €,,
10510,Obst & Gemüse-Shop,"Karmelitermarkt, stand 93/95",1020,# Negative Comments,0,0
10510,Obst & Gemüse-Shop,"Karmelitermarkt, stand 93/95",1020,# Positive Comments,0,0
10510,Obst & Gemüse-Shop,"Karmelitermarkt, stand 93/95",1020,% Kill Rate,,
10510,Obst & Gemüse-Shop,"Karmelitermarkt, stand 93/95",1020,Avg Time to Accept (s),,
10511,Babylon,"Kranebitter Allee, 28",6020,# Commissionable Orders,0,0
10511,Babylon,"Kranebitter Allee, 28",6020,Avg Basket Size €,,
10511,Babylon,"Kranebitter Allee, 28",6020,# Negative Comments,0,0
10511,Babylon,"Kranebitter Allee, 28",6020,# Positive Comments,0,0
10511,Babylon,"Kranebitter Allee, 28",6020,% Kill Rate,,
10511,Babylon,"Kranebitter Allee, 28",6020,Avg Time to Accept (s),,
10512,One Night in Beijing,"Heiligenstädter Straße, 201-203/4",1190,# Commissionable Orders,0,0
10512,One Night in Beijing,"Heiligenstädter Straße, 201-203/4",1190,Avg Basket Size €,,
10512,One Night in Beijing,"Heiligenstädter Straße, 201-203/4",1190,# Negative Comments,0,0
10512,One Night in Beijing,"Heiligenstädter Straße, 201-203/4",1190,# Positive Comments,0,0
10512,One Night in Beijing,"Heiligenstädter Straße, 201-203/4",1190,% Kill Rate,,
10512,One Night in Beijing,"Heiligenstädter Straße, 201-203/4",1190,Avg Time to Accept (s),,
10513,Kebap Jumbo,"Tschamlerstraße, 7",6020,# Commissionable Orders,0,0
10513,Kebap Jumbo,"Tschamlerstraße, 7",6020,Avg Basket Size €,,
10513,Kebap Jumbo,"Tschamlerstraße, 7",6020,# Negative Comments,0,0
10513,Kebap Jumbo,"Tschamlerstraße, 7",6020,# Positive Comments,0,0
10513,Kebap Jumbo,"Tschamlerstraße, 7",6020,% Kill Rate,,
10513,Kebap Jumbo,"Tschamlerstraße, 7",6020,Avg Time to Accept (s),,
10515,L’incontro,"Südtiroler Platz, 13",5020,# Commissionable Orders,0,0
10515,L’incontro,"Südtiroler Platz, 13",5020,Avg Basket Size €,,
10515,L’incontro,"Südtiroler Platz, 13",5020,# Negative Comments,0,0
10515,L’incontro,"Südtiroler Platz, 13",5020,# Positive Comments,0,0
10515,L’incontro,"Südtiroler Platz, 13",5020,% Kill Rate,,
10515,L’incontro,"Südtiroler Platz, 13",5020,Avg Time to Accept (s),,
10518,Boba & Chill,"Schrannengasse, 2",5020,# Commissionable Orders,0,0
10518,Boba & Chill,"Schrannengasse, 2",5020,Avg Basket Size €,,
10518,Boba & Chill,"Schrannengasse, 2",5020,# Negative Comments,0,0
10518,Boba & Chill,"Schrannengasse, 2",5020,# Positive Comments,0,0
10518,Boba & Chill,"Schrannengasse, 2",5020,% Kill Rate,,
10518,Boba & Chill,"Schrannengasse, 2",5020,Avg Time to Accept (s),,
10519,Stella Rossa,"Rheinstraße, 29c",6900,# Commissionable Orders,0,0
10519,Stella Rossa,"Rheinstraße, 29c",6900,Avg Basket Size €,,
10519,Stella Rossa,"Rheinstraße, 29c",6900,# Negative Comments,0,0
10519,Stella Rossa,"Rheinstraße, 29c",6900,# Positive Comments,0,0
10519,Stella Rossa,"Rheinstraße, 29c",6900,% Kill Rate,,
10519,Stella Rossa,"Rheinstraße, 29c",6900,Avg Time to Accept (s),,
10520,Alibaba Kebap & Pizza,"Karl-Loy-Straße, 1",4600,# Commissionable Orders,0,0
10520,Alibaba Kebap & Pizza,"Karl-Loy-Straße, 1",4600,Avg Basket Size €,,
10520,Alibaba Kebap & Pizza,"Karl-Loy-Straße, 1",4600,# Negative Comments,0,0
10520,Alibaba Kebap & Pizza,"Karl-Loy-Straße, 1",4600,# Positive Comments,0,0
10520,Alibaba Kebap & Pizza,"Karl-Loy-Straße, 1",4600,% Kill Rate,,
10520,Alibaba Kebap & Pizza,"Karl-Loy-Straße, 1",4600,Avg Time to Accept (s),,
10521,Pizzeria San Marco,"Hauptplatz, 18",8700,# Commissionable Orders,0,0
10521,Pizzeria San Marco,"Hauptplatz, 18",8700,Avg Basket Size €,,
10521,Pizzeria San Marco,"Hauptplatz, 18",8700,# Negative Comments,0,0
10521,Pizzeria San Marco,"Hauptplatz, 18",8700,# Positive Comments,0,0
10521,Pizzeria San Marco,"Hauptplatz, 18",8700,% Kill Rate,,
10521,Pizzeria San Marco,"Hauptplatz, 18",8700,Avg Time to Accept (s),,
10522,Restaurant Orpheus,"Dametzstraße, 23",4020,# Commissionable Orders,0,0
10522,Restaurant Orpheus,"Dametzstraße, 23",4020,Avg Basket Size €,,
10522,Restaurant Orpheus,"Dametzstraße, 23",4020,# Negative Comments,0,0
10522,Restaurant Orpheus,"Dametzstraße, 23",4020,# Positive Comments,0,0
10522,Restaurant Orpheus,"Dametzstraße, 23",4020,% Kill Rate,,
10522,Restaurant Orpheus,"Dametzstraße, 23",4020,Avg Time to Accept (s),,
10523,Yor Ribs,"Linzer Gasse, 28",5020,# Commissionable Orders,0,0
10523,Yor Ribs,"Linzer Gasse, 28",5020,Avg Basket Size €,,
10523,Yor Ribs,"Linzer Gasse, 28",5020,# Negative Comments,0,0
10523,Yor Ribs,"Linzer Gasse, 28",5020,# Positive Comments,0,0
10523,Yor Ribs,"Linzer Gasse, 28",5020,% Kill Rate,,
10523,Yor Ribs,"Linzer Gasse, 28",5020,Avg Time to Accept (s),,
10524,Mamacita - California Burritos,"Dr.-Schauer-Straße, 26",4600,# Commissionable Orders,0,0
10524,Mamacita - California Burritos,"Dr.-Schauer-Straße, 26",4600,Avg Basket Size €,,
10524,Mamacita - California Burritos,"Dr.-Schauer-Straße, 26",4600,# Negative Comments,0,0
10524,Mamacita - California Burritos,"Dr.-Schauer-Straße, 26",4600,# Positive Comments,0,0
10524,Mamacita - California Burritos,"Dr.-Schauer-Straße, 26",4600,% Kill Rate,,
10524,Mamacita - California Burritos,"Dr.-Schauer-Straße, 26",4600,Avg Time to Accept (s),,
10525,Cheesus Burger,"Eberhard-Fugger-Straße, 11",5020,# Commissionable Orders,0,0
10525,Cheesus Burger,"Eberhard-Fugger-Straße, 11",5020,Avg Basket Size €,,
10525,Cheesus Burger,"Eberhard-Fugger-Straße, 11",5020,# Negative Comments,0,0
10525,Cheesus Burger,"Eberhard-Fugger-Straße, 11",5020,# Positive Comments,0,0
10525,Cheesus Burger,"Eberhard-Fugger-Straße, 11",5020,% Kill Rate,,
10525,Cheesus Burger,"Eberhard-Fugger-Straße, 11",5020,Avg Time to Accept (s),,
10527,YAK+YETI nepalesische Küche,"Hofmühlgasse, 21",1060,# Commissionable Orders,0,0
10527,YAK+YETI nepalesische Küche,"Hofmühlgasse, 21",1060,Avg Basket Size €,,
10527,YAK+YETI nepalesische Küche,"Hofmühlgasse, 21",1060,# Negative Comments,0,0
10527,YAK+YETI nepalesische Küche,"Hofmühlgasse, 21",1060,# Positive Comments,0,0
10527,YAK+YETI nepalesische Küche,"Hofmühlgasse, 21",1060,% Kill Rate,,
10527,YAK+YETI nepalesische Küche,"Hofmühlgasse, 21",1060,Avg Time to Accept (s),,
10529,Traunzeit - Das Café am Fluss ,"Messegelände, 9",4600,# Commissionable Orders,0,0
10529,Traunzeit - Das Café am Fluss ,"Messegelände, 9",4600,Avg Basket Size €,,
10529,Traunzeit - Das Café am Fluss ,"Messegelände, 9",4600,# Negative Comments,0,0
10529,Traunzeit - Das Café am Fluss ,"Messegelände, 9",4600,# Positive Comments,0,0
10529,Traunzeit - Das Café am Fluss ,"Messegelände, 9",4600,% Kill Rate,,
10529,Traunzeit - Das Café am Fluss ,"Messegelände, 9",4600,Avg Time to Accept (s),,
10530, Hütteldorfer Geflügel & Fischimbiss,"Hütteldorferstraße, 179",1140,# Commissionable Orders,0,0
10530, Hütteldorfer Geflügel & Fischimbiss,"Hütteldorferstraße, 179",1140,Avg Basket Size €,,
10530, Hütteldorfer Geflügel & Fischimbiss,"Hütteldorferstraße, 179",1140,# Negative Comments,0,0
10530, Hütteldorfer Geflügel & Fischimbiss,"Hütteldorferstraße, 179",1140,# Positive Comments,0,0
10530, Hütteldorfer Geflügel & Fischimbiss,"Hütteldorferstraße, 179",1140,% Kill Rate,,
10530, Hütteldorfer Geflügel & Fischimbiss,"Hütteldorferstraße, 179",1140,Avg Time to Accept (s),,
10531,Anker,"Praterstern, 1",1020,# Commissionable Orders,0,0
10531,Anker,"Praterstern, 1",1020,Avg Basket Size €,,
10531,Anker,"Praterstern, 1",1020,# Negative Comments,0,0
10531,Anker,"Praterstern, 1",1020,# Positive Comments,0,0
10531,Anker,"Praterstern, 1",1020,% Kill Rate,,
10531,Anker,"Praterstern, 1",1020,Avg Time to Accept (s),,
10534,drop shop Schwandtner,"Paulasgasse, 14",1110,# Commissionable Orders,0,0
10534,drop shop Schwandtner,"Paulasgasse, 14",1110,Avg Basket Size €,,
10534,drop shop Schwandtner,"Paulasgasse, 14",1110,# Negative Comments,0,0
10534,drop shop Schwandtner,"Paulasgasse, 14",1110,# Positive Comments,0,0
10534,drop shop Schwandtner,"Paulasgasse, 14",1110,% Kill Rate,,
10534,drop shop Schwandtner,"Paulasgasse, 14",1110,Avg Time to Accept (s),,
10535,ART CAFÉ GELATERIA VEGANES EIS,"Taborstraße, 38",1020,# Commissionable Orders,0,0
10535,ART CAFÉ GELATERIA VEGANES EIS,"Taborstraße, 38",1020,Avg Basket Size €,,
10535,ART CAFÉ GELATERIA VEGANES EIS,"Taborstraße, 38",1020,# Negative Comments,0,0
10535,ART CAFÉ GELATERIA VEGANES EIS,"Taborstraße, 38",1020,# Positive Comments,0,0
10535,ART CAFÉ GELATERIA VEGANES EIS,"Taborstraße, 38",1020,% Kill Rate,,
10535,ART CAFÉ GELATERIA VEGANES EIS,"Taborstraße, 38",1020,Avg Time to Accept (s),,
10537,Tea Plus,"Krugerstraße, 12/top 3a",1010,# Commissionable Orders,0,0
10537,Tea Plus,"Krugerstraße, 12/top 3a",1010,Avg Basket Size €,,
10537,Tea Plus,"Krugerstraße, 12/top 3a",1010,# Negative Comments,0,0
10537,Tea Plus,"Krugerstraße, 12/top 3a",1010,# Positive Comments,0,0
10537,Tea Plus,"Krugerstraße, 12/top 3a",1010,% Kill Rate,,
10537,Tea Plus,"Krugerstraße, 12/top 3a",1010,Avg Time to Accept (s),,
10538,TESLA Pizza & Concept,"Mariahilfer Straße, 151/3+4",1150,# Commissionable Orders,0,0
10538,TESLA Pizza & Concept,"Mariahilfer Straße, 151/3+4",1150,Avg Basket Size €,,
10538,TESLA Pizza & Concept,"Mariahilfer Straße, 151/3+4",1150,# Negative Comments,0,0
10538,TESLA Pizza & Concept,"Mariahilfer Straße, 151/3+4",1150,# Positive Comments,0,0
10538,TESLA Pizza & Concept,"Mariahilfer Straße, 151/3+4",1150,% Kill Rate,,
10538,TESLA Pizza & Concept,"Mariahilfer Straße, 151/3+4",1150,Avg Time to Accept (s),,
10539,gli Amici - Pizzeria,"Hauptstraße, 24",2603,# Commissionable Orders,0,0
10539,gli Amici - Pizzeria,"Hauptstraße, 24",2603,Avg Basket Size €,,
10539,gli Amici - Pizzeria,"Hauptstraße, 24",2603,# Negative Comments,0,0
10539,gli Amici - Pizzeria,"Hauptstraße, 24",2603,# Positive Comments,0,0
10539,gli Amici - Pizzeria,"Hauptstraße, 24",2603,% Kill Rate,,
10539,gli Amici - Pizzeria,"Hauptstraße, 24",2603,Avg Time to Accept (s),,
10541,Da Luigi,"Bahnhofstraße, 4",6850,# Commissionable Orders,0,0
10541,Da Luigi,"Bahnhofstraße, 4",6850,Avg Basket Size €,,
10541,Da Luigi,"Bahnhofstraße, 4",6850,# Negative Comments,0,0
10541,Da Luigi,"Bahnhofstraße, 4",6850,# Positive Comments,0,0
10541,Da Luigi,"Bahnhofstraße, 4",6850,% Kill Rate,,
10541,Da Luigi,"Bahnhofstraße, 4",6850,Avg Time to Accept (s),,
10542,Drinks & Things,"Arsenalstraße, 11",1030,# Commissionable Orders,0,0
10542,Drinks & Things,"Arsenalstraße, 11",1030,Avg Basket Size €,,
10542,Drinks & Things,"Arsenalstraße, 11",1030,# Negative Comments,0,0
10542,Drinks & Things,"Arsenalstraße, 11",1030,# Positive Comments,0,0
10542,Drinks & Things,"Arsenalstraße, 11",1030,% Kill Rate,,
10542,Drinks & Things,"Arsenalstraße, 11",1030,Avg Time to Accept (s),,
10543,Ristorante Italiano Haslach,"Haslach, 1",6850,# Commissionable Orders,0,0
10543,Ristorante Italiano Haslach,"Haslach, 1",6850,Avg Basket Size €,,
10543,Ristorante Italiano Haslach,"Haslach, 1",6850,# Negative Comments,0,0
10543,Ristorante Italiano Haslach,"Haslach, 1",6850,# Positive Comments,0,0
10543,Ristorante Italiano Haslach,"Haslach, 1",6850,% Kill Rate,,
10543,Ristorante Italiano Haslach,"Haslach, 1",6850,Avg Time to Accept (s),,
10544,BOBO Pizzeria & Grill,"Harmoniegasse, 10/1+6",1090,# Commissionable Orders,0,0
10544,BOBO Pizzeria & Grill,"Harmoniegasse, 10/1+6",1090,Avg Basket Size €,,
10544,BOBO Pizzeria & Grill,"Harmoniegasse, 10/1+6",1090,# Negative Comments,0,0
10544,BOBO Pizzeria & Grill,"Harmoniegasse, 10/1+6",1090,# Positive Comments,0,0
10544,BOBO Pizzeria & Grill,"Harmoniegasse, 10/1+6",1090,% Kill Rate,,
10544,BOBO Pizzeria & Grill,"Harmoniegasse, 10/1+6",1090,Avg Time to Accept (s),,
10545,Vineria - feine Weine mit Begleitung,"Kirchengasse, 35",1070,# Commissionable Orders,0,0
10545,Vineria - feine Weine mit Begleitung,"Kirchengasse, 35",1070,Avg Basket Size €,,
10545,Vineria - feine Weine mit Begleitung,"Kirchengasse, 35",1070,# Negative Comments,0,0
10545,Vineria - feine Weine mit Begleitung,"Kirchengasse, 35",1070,# Positive Comments,0,0
10545,Vineria - feine Weine mit Begleitung,"Kirchengasse, 35",1070,% Kill Rate,,
10545,Vineria - feine Weine mit Begleitung,"Kirchengasse, 35",1070,Avg Time to Accept (s),,
10546,Deliha Kebab-Pizza-Schnitzel-Hamburger,"Dornbacher Straße, 122",1170,# Commissionable Orders,0,0
10546,Deliha Kebab-Pizza-Schnitzel-Hamburger,"Dornbacher Straße, 122",1170,Avg Basket Size €,,
10546,Deliha Kebab-Pizza-Schnitzel-Hamburger,"Dornbacher Straße, 122",1170,# Negative Comments,0,0
10546,Deliha Kebab-Pizza-Schnitzel-Hamburger,"Dornbacher Straße, 122",1170,# Positive Comments,0,0
10546,Deliha Kebab-Pizza-Schnitzel-Hamburger,"Dornbacher Straße, 122",1170,% Kill Rate,,
10546,Deliha Kebab-Pizza-Schnitzel-Hamburger,"Dornbacher Straße, 122",1170,Avg Time to Accept (s),,
10547,PIZZERIA RISTORANTE FIORI,"Geranienstraße, 2",4481,# Commissionable Orders,0,0
10547,PIZZERIA RISTORANTE FIORI,"Geranienstraße, 2",4481,Avg Basket Size €,,
10547,PIZZERIA RISTORANTE FIORI,"Geranienstraße, 2",4481,# Negative Comments,0,0
10547,PIZZERIA RISTORANTE FIORI,"Geranienstraße, 2",4481,# Positive Comments,0,0
10547,PIZZERIA RISTORANTE FIORI,"Geranienstraße, 2",4481,% Kill Rate,,
10547,PIZZERIA RISTORANTE FIORI,"Geranienstraße, 2",4481,Avg Time to Accept (s),,
10548,Burger Boutique Graz,"St.-Peter-Gürtel, 12",8042,# Commissionable Orders,0,0
10548,Burger Boutique Graz,"St.-Peter-Gürtel, 12",8042,Avg Basket Size €,,
10548,Burger Boutique Graz,"St.-Peter-Gürtel, 12",8042,# Negative Comments,0,0
10548,Burger Boutique Graz,"St.-Peter-Gürtel, 12",8042,# Positive Comments,0,0
10548,Burger Boutique Graz,"St.-Peter-Gürtel, 12",8042,% Kill Rate,,
10548,Burger Boutique Graz,"St.-Peter-Gürtel, 12",8042,Avg Time to Accept (s),,
10549,Gasthaus Zum Schiefen Apfelbaum,"Hanuschstraße, 26",4020,# Commissionable Orders,0,0
10549,Gasthaus Zum Schiefen Apfelbaum,"Hanuschstraße, 26",4020,Avg Basket Size €,,
10549,Gasthaus Zum Schiefen Apfelbaum,"Hanuschstraße, 26",4020,# Negative Comments,0,0
10549,Gasthaus Zum Schiefen Apfelbaum,"Hanuschstraße, 26",4020,# Positive Comments,0,0
10549,Gasthaus Zum Schiefen Apfelbaum,"Hanuschstraße, 26",4020,% Kill Rate,,
10549,Gasthaus Zum Schiefen Apfelbaum,"Hanuschstraße, 26",4020,Avg Time to Accept (s),,
10550,Boba Tea & Juice,"Ostbahnstraße, 3",8041,# Commissionable Orders,0,0
10550,Boba Tea & Juice,"Ostbahnstraße, 3",8041,Avg Basket Size €,,
10550,Boba Tea & Juice,"Ostbahnstraße, 3",8041,# Negative Comments,0,0
10550,Boba Tea & Juice,"Ostbahnstraße, 3",8041,# Positive Comments,0,0
10550,Boba Tea & Juice,"Ostbahnstraße, 3",8041,% Kill Rate,,
10550,Boba Tea & Juice,"Ostbahnstraße, 3",8041,Avg Time to Accept (s),,
10551,Pizza Hot & Spicy,"Landstraße, 23",5020,# Commissionable Orders,0,0
10551,Pizza Hot & Spicy,"Landstraße, 23",5020,Avg Basket Size €,,
10551,Pizza Hot & Spicy,"Landstraße, 23",5020,# Negative Comments,0,0
10551,Pizza Hot & Spicy,"Landstraße, 23",5020,# Positive Comments,0,0
10551,Pizza Hot & Spicy,"Landstraße, 23",5020,% Kill Rate,,
10551,Pizza Hot & Spicy,"Landstraße, 23",5020,Avg Time to Accept (s),,
10552,Restaurant Briuni-mediterrane Küche,"Blumauergasse, 2/1-2",1020,# Commissionable Orders,0,0
